Request id,Pickup point,Driver id,Status,Request timestamp,RT_Date,RT_Time,Request Period,Drop timestamp,DT_Date,DT_Time,Drop Period,Trip Duration
1056,City,185,Trip Completed,11-07-2016 19:49,11-07-2016,19:49:00,Evening,11-07-2016 20:28,11-07-2016,20:28:00,Evening,00:39:00
1903,City,185,Trip Completed,12-07-2016 10:36,12-07-2016,10:36:00,Day,12-07-2016 11:32,12-07-2016,11:32:00,Day,00:56:00
2643,City,185,Trip Completed,12-07-2016 22:37,12-07-2016,22:37:00,Night,12-07-2016 23:34,12-07-2016,23:34:00,Night,00:57:00
3291,City,185,Trip Completed,13-07-2016 11:10,13-07-2016,11:10:05,Day,13-07-2016 12:31,13-07-2016,12:31:07,Day,01:21:02
3965,Airport,185,Trip Completed,13-07-2016 22:50,13-07-2016,22:50:47,Night,13-07-2016 23:20,13-07-2016,23:20:24,Night,00:29:37
4007,City,185,Trip Completed,13-07-2016 23:46,13-07-2016,23:46:19,Night,14-07-2016 00:23,14-07-2016,00:23:39,Early Morning,00:37:20
4234,City,185,Trip Completed,14-07-2016 05:59,14-07-2016,05:59:10,Morning,14-07-2016 07:01,14-07-2016,07:01:16,Morning,01:02:06
4388,Airport,185,Trip Completed,14-07-2016 07:50,14-07-2016,07:50:14,Morning,14-07-2016 08:48,14-07-2016,08:48:46,Morning,00:58:32
4964,City,185,Trip Completed,14-07-2016 18:34,14-07-2016,18:34:51,Evening,14-07-2016 19:13,14-07-2016,19:13:08,Evening,00:38:17
5544,City,185,Trip Completed,15-07-2016 05:23,15-07-2016,05:23:42,Morning,15-07-2016 05:56,15-07-2016,05:56:52,Morning,00:33:10
6217,City,185,Trip Completed,15-07-2016 17:33,15-07-2016,17:33:50,Evening,15-07-2016 18:00,15-07-2016,18:00:13,Evening,00:26:23
1345,Airport,186,Trip Completed,11-07-2016 23:37,11-07-2016,23:37:00,Night,12-07-2016 00:09,12-07-2016,00:09:00,Early Morning,00:32:00
1874,Airport,186,Trip Completed,12-07-2016 09:56,12-07-2016,09:56:00,Morning,12-07-2016 10:42,12-07-2016,10:42:00,Day,00:46:00
2413,City,186,Trip Completed,12-07-2016 20:02,12-07-2016,20:02:00,Evening,12-07-2016 21:16,12-07-2016,21:16:00,Night,01:14:00
3068,City,186,Trip Completed,13-07-2016 07:59,13-07-2016,07:59:50,Morning,13-07-2016 08:49,13-07-2016,08:49:05,Morning,00:49:15
3452,City,186,Trip Completed,13-07-2016 16:52,13-07-2016,16:52:55,Day,13-07-2016 17:25,13-07-2016,17:25:52,Evening,00:32:57
4031,City,186,Trip Completed,14-07-2016 00:22,14-07-2016,00:22:54,Early Morning,14-07-2016 00:55,14-07-2016,00:55:13,Early Morning,00:32:19
4438,Airport,186,Trip Completed,14-07-2016 08:27,14-07-2016,08:27:23,Morning,14-07-2016 09:12,14-07-2016,09:12:29,Morning,00:45:06
5521,Airport,186,Trip Completed,15-07-2016 05:19,15-07-2016,05:19:12,Morning,15-07-2016 06:27,15-07-2016,06:27:48,Morning,01:08:36
5832,City,186,Trip Completed,15-07-2016 09:00,15-07-2016,09:00:26,Morning,15-07-2016 09:55,15-07-2016,09:55:12,Morning,00:54:46
5990,Airport,186,Trip Completed,15-07-2016 11:43,15-07-2016,11:43:12,Day,15-07-2016 12:40,15-07-2016,12:40:49,Day,00:57:37
6254,City,186,Trip Completed,15-07-2016 17:57,15-07-2016,17:57:37,Evening,15-07-2016 18:50,15-07-2016,18:50:37,Evening,00:53:00
320,City,187,Trip Completed,11-07-2016 07:32,11-07-2016,07:32:00,Morning,11-07-2016 08:44,11-07-2016,08:44:00,Morning,01:12:00
717,City,187,Trip Completed,11-07-2016 14:52,11-07-2016,14:52:00,Day,11-07-2016 15:46,11-07-2016,15:46:00,Day,00:54:00
2074,City,187,Trip Completed,12-07-2016 15:32,12-07-2016,15:32:00,Day,12-07-2016 16:24,12-07-2016,16:24:00,Day,00:52:00
4576,Airport,187,Trip Completed,14-07-2016 09:57,14-07-2016,09:57:29,Morning,14-07-2016 11:13,14-07-2016,11:13:05,Day,01:15:36
5503,City,187,Trip Completed,15-07-2016 05:11,15-07-2016,05:11:38,Morning,15-07-2016 06:01,15-07-2016,06:01:35,Morning,00:49:57
173,City,188,Trip Completed,11-07-2016 05:45,11-07-2016,05:45:00,Morning,11-07-2016 06:30,11-07-2016,06:30:00,Morning,00:45:00
698,City,188,Trip Completed,11-07-2016 14:00,11-07-2016,14:00:00,Day,11-07-2016 14:49,11-07-2016,14:49:00,Day,00:49:00
2039,Airport,188,Trip Completed,12-07-2016 14:29,12-07-2016,14:29:00,Day,12-07-2016 15:18,12-07-2016,15:18:00,Day,00:49:00
2467,Airport,188,Trip Completed,12-07-2016 20:34,12-07-2016,20:34:00,Evening,12-07-2016 21:41,12-07-2016,21:41:00,Night,01:07:00
2676,Airport,188,Trip Completed,12-07-2016 23:53,12-07-2016,23:53:00,Night,13-07-2016 00:26,13-07-2016,00:26:55,Early Morning,00:33:55
3038,City,188,Trip Completed,13-07-2016 07:37,13-07-2016,07:37:29,Morning,13-07-2016 08:33,13-07-2016,08:33:39,Morning,00:56:10
4003,Airport,188,Trip Completed,13-07-2016 23:40,13-07-2016,23:40:51,Night,14-07-2016 00:38,14-07-2016,00:38:46,Early Morning,00:57:55
4126,City,188,Trip Completed,14-07-2016 04:40,14-07-2016,04:40:41,Early Morning,14-07-2016 05:53,14-07-2016,05:53:29,Morning,01:12:48
4611,City,188,Trip Completed,14-07-2016 10:34,14-07-2016,10:34:17,Day,14-07-2016 11:19,14-07-2016,11:19:06,Day,00:44:49
4975,City,188,Trip Completed,14-07-2016 18:42,14-07-2016,18:42:37,Evening,14-07-2016 19:18,14-07-2016,19:18:51,Evening,00:36:14
5664,City,188,Trip Completed,15-07-2016 07:03,15-07-2016,07:03:01,Morning,15-07-2016 07:46,15-07-2016,07:46:59,Morning,00:43:58
6006,Airport,188,Trip Completed,15-07-2016 12:17,15-07-2016,12:17:49,Day,15-07-2016 13:25,15-07-2016,13:25:21,Day,01:07:32
6329,City,188,Trip Completed,15-07-2016 18:43,15-07-2016,18:43:35,Evening,15-07-2016 19:36,15-07-2016,19:36:59,Evening,00:53:24
2779,Airport,189,Trip Completed,13-07-2016 04:46,13-07-2016,04:46:08,Early Morning,13-07-2016 05:41,13-07-2016,05:41:19,Morning,00:55:11
4216,Airport,189,Trip Completed,14-07-2016 05:38,14-07-2016,05:38:23,Morning,14-07-2016 06:36,14-07-2016,06:36:36,Morning,00:58:13
4711,Airport,189,Trip Completed,14-07-2016 13:18,14-07-2016,13:18:22,Day,14-07-2016 13:56,14-07-2016,13:56:11,Day,00:37:49
4825,City,189,Trip Completed,14-07-2016 17:22,14-07-2016,17:22:06,Evening,14-07-2016 18:17,14-07-2016,18:17:49,Evening,00:55:43
6175,City,189,Trip Completed,15-07-2016 16:55,15-07-2016,16:55:44,Day,15-07-2016 17:49,15-07-2016,17:49:26,Evening,00:53:42
2445,City,190,Trip Completed,12-07-2016 20:18,12-07-2016,20:18:00,Evening,12-07-2016 21:04,12-07-2016,21:04:00,Night,00:46:00
2714,Airport,190,Trip Completed,13-07-2016 01:52,13-07-2016,01:52:50,Early Morning,13-07-2016 02:51,13-07-2016,02:51:32,Early Morning,00:58:42
3089,Airport,190,Trip Completed,13-07-2016 08:11,13-07-2016,08:11:13,Morning,13-07-2016 08:53,13-07-2016,08:53:42,Morning,00:42:29
3462,Airport,190,Trip Completed,13-07-2016 17:10,13-07-2016,17:10:30,Evening,13-07-2016 17:52,13-07-2016,17:52:31,Evening,00:42:01
4462,Airport,190,Trip Completed,14-07-2016 08:40,14-07-2016,08:40:30,Morning,14-07-2016 09:22,14-07-2016,09:22:57,Morning,00:42:27
4698,City,190,Trip Completed,14-07-2016 13:07,14-07-2016,13:07:35,Day,14-07-2016 14:13,14-07-2016,14:13:30,Day,01:05:55
5098,Airport,190,Trip Completed,14-07-2016 19:50,14-07-2016,19:50:28,Evening,14-07-2016 20:27,14-07-2016,20:27:04,Evening,00:36:36
6711,City,190,Trip Completed,15-07-2016 23:07,15-07-2016,23:07:06,Night,16-07-2016 00:11,16-07-2016,00:11:21,Early Morning,01:04:15
146,Airport,191,Trip Completed,11-07-2016 05:29,11-07-2016,05:29:00,Morning,11-07-2016 06:08,11-07-2016,06:08:00,Morning,00:39:00
652,Airport,191,Trip Completed,11-07-2016 12:43,11-07-2016,12:43:00,Day,11-07-2016 13:29,11-07-2016,13:29:00,Day,00:46:00
1947,Airport,191,Trip Completed,12-07-2016 11:33,12-07-2016,11:33:00,Day,12-07-2016 12:09,12-07-2016,12:09:00,Day,00:36:00
2236,Airport,191,Trip Completed,12-07-2016 18:16,12-07-2016,18:16:00,Evening,12-07-2016 19:07,12-07-2016,19:07:00,Evening,00:51:00
3393,City,191,Trip Completed,13-07-2016 14:42,13-07-2016,14:42:19,Day,13-07-2016 15:58,13-07-2016,15:58:37,Day,01:16:18
4577,Airport,191,Trip Completed,14-07-2016 09:54,14-07-2016,09:54:17,Morning,14-07-2016 10:58,14-07-2016,10:58:21,Day,01:04:04
4932,City,191,Trip Completed,14-07-2016 18:17,14-07-2016,18:17:33,Evening,14-07-2016 18:53,14-07-2016,18:53:49,Evening,00:36:16
5419,City,191,Trip Completed,15-07-2016 02:01,15-07-2016,02:01:30,Early Morning,15-07-2016 02:34,15-07-2016,02:34:12,Early Morning,00:32:42
5766,City,191,Trip Completed,15-07-2016 08:19,15-07-2016,08:19:48,Morning,15-07-2016 09:18,15-07-2016,09:18:32,Morning,00:58:44
6261,Airport,191,Trip Completed,15-07-2016 18:07,15-07-2016,18:07:05,Evening,15-07-2016 19:07,15-07-2016,19:07:36,Evening,01:00:31
800,Airport,192,Trip Completed,11-07-2016 17:13,11-07-2016,17:13:00,Evening,11-07-2016 17:56,11-07-2016,17:56:00,Evening,00:43:00
1484,Airport,192,Trip Completed,12-07-2016 05:19,12-07-2016,05:19:00,Morning,12-07-2016 05:55,12-07-2016,05:55:00,Morning,00:36:00
1989,Airport,192,Trip Completed,12-07-2016 12:30,12-07-2016,12:30:00,Day,12-07-2016 13:01,12-07-2016,13:01:00,Day,00:31:00
3850,Airport,192,Trip Completed,13-07-2016 21:27,13-07-2016,21:27:22,Night,13-07-2016 22:05,13-07-2016,22:05:11,Night,00:37:49
4441,City,192,Trip Completed,14-07-2016 08:32,14-07-2016,08:32:09,Morning,14-07-2016 09:19,14-07-2016,09:19:29,Morning,00:47:20
4783,Airport,192,Trip Completed,14-07-2016 16:34,14-07-2016,16:34:22,Day,14-07-2016 17:21,14-07-2016,17:21:26,Evening,00:47:04
392,Airport,193,Trip Completed,11-07-2016 08:23,11-07-2016,08:23:00,Morning,11-07-2016 09:10,11-07-2016,09:10:00,Morning,00:47:00
653,City,193,Trip Completed,11-07-2016 12:47,11-07-2016,12:47:00,Day,11-07-2016 13:53,11-07-2016,13:53:00,Day,01:06:00
1283,City,193,Trip Completed,11-07-2016 22:09,11-07-2016,22:09:00,Night,11-07-2016 23:18,11-07-2016,23:18:00,Night,01:09:00
1860,City,193,Trip Completed,12-07-2016 09:55,12-07-2016,09:55:00,Morning,12-07-2016 10:32,12-07-2016,10:32:00,Day,00:37:00
1910,Airport,193,Trip Completed,12-07-2016 10:41,12-07-2016,10:41:00,Day,12-07-2016 11:27,12-07-2016,11:27:00,Day,00:46:00
2259,Airport,193,Trip Completed,12-07-2016 18:30,12-07-2016,18:30:00,Evening,12-07-2016 19:36,12-07-2016,19:36:00,Evening,01:06:00
2752,Airport,193,Trip Completed,13-07-2016 03:37,13-07-2016,03:37:35,Early Morning,13-07-2016 04:19,13-07-2016,04:19:45,Early Morning,00:42:10
3385,City,193,Trip Completed,13-07-2016 14:33,13-07-2016,14:33:34,Day,13-07-2016 15:21,13-07-2016,15:21:25,Day,00:47:51
4915,Airport,193,Trip Completed,14-07-2016 18:12,14-07-2016,18:12:32,Evening,14-07-2016 19:07,14-07-2016,19:07:04,Evening,00:54:32
5957,Airport,193,Trip Completed,15-07-2016 10:46,15-07-2016,10:46:03,Day,15-07-2016 11:26,15-07-2016,11:26:56,Day,00:40:53
5992,City,193,Trip Completed,15-07-2016 11:54,15-07-2016,11:54:17,Day,15-07-2016 12:39,15-07-2016,12:39:52,Day,00:45:35
6160,Airport,193,Trip Completed,15-07-2016 16:30,15-07-2016,16:30:16,Day,15-07-2016 17:39,15-07-2016,17:39:38,Evening,01:09:22
21,Airport,194,Trip Completed,11-07-2016 01:29,11-07-2016,01:29:00,Early Morning,11-07-2016 02:05,11-07-2016,02:05:00,Early Morning,00:36:00
106,City,194,Trip Completed,11-07-2016 05:06,11-07-2016,05:06:00,Morning,11-07-2016 05:38,11-07-2016,05:38:00,Morning,00:32:00
512,Airport,194,Trip Completed,11-07-2016 09:47,11-07-2016,09:47:00,Morning,11-07-2016 10:55,11-07-2016,10:55:00,Day,01:08:00
760,City,194,Trip Completed,11-07-2016 16:16,11-07-2016,16:16:00,Day,11-07-2016 16:54,11-07-2016,16:54:00,Day,00:38:00
1098,City,194,Trip Completed,11-07-2016 20:15,11-07-2016,20:15:00,Evening,11-07-2016 21:03,11-07-2016,21:03:00,Night,00:48:00
1314,Airport,194,Trip Completed,11-07-2016 22:44,11-07-2016,22:44:00,Night,11-07-2016 23:51,11-07-2016,23:51:00,Night,01:07:00
2746,Airport,194,Trip Completed,13-07-2016 03:14,13-07-2016,03:14:15,Early Morning,13-07-2016 04:00,13-07-2016,04:00:42,Early Morning,00:46:27
3140,Airport,194,Trip Completed,13-07-2016 08:48,13-07-2016,08:48:42,Morning,13-07-2016 09:41,13-07-2016,09:41:31,Morning,00:52:49
3314,City,194,Trip Completed,13-07-2016 12:06,13-07-2016,12:06:57,Day,13-07-2016 12:50,13-07-2016,12:50:35,Day,00:43:38
4157,Airport,194,Trip Completed,14-07-2016 05:04,14-07-2016,05:04:53,Morning,14-07-2016 05:32,14-07-2016,05:32:44,Morning,00:27:51
5340,Airport,194,Trip Completed,14-07-2016 22:32,14-07-2016,22:32:15,Night,14-07-2016 23:44,14-07-2016,23:44:30,Night,01:12:15
6257,Airport,194,Trip Completed,15-07-2016 18:03,15-07-2016,18:03:39,Evening,15-07-2016 19:04,15-07-2016,19:04:43,Evening,01:01:04
564,Airport,195,Trip Completed,11-07-2016 10:20,11-07-2016,10:20:00,Day,11-07-2016 11:23,11-07-2016,11:23:00,Day,01:03:00
1271,Airport,195,Trip Completed,11-07-2016 22:00,11-07-2016,22:00:00,Night,11-07-2016 22:38,11-07-2016,22:38:00,Night,00:38:00
1647,Airport,195,Trip Completed,12-07-2016 07:13,12-07-2016,07:13:00,Morning,12-07-2016 07:51,12-07-2016,07:51:00,Morning,00:38:00
2767,Airport,195,Trip Completed,13-07-2016 04:07,13-07-2016,04:07:13,Early Morning,13-07-2016 04:59,13-07-2016,04:59:15,Early Morning,00:52:02
3646,Airport,195,Trip Completed,13-07-2016 19:11,13-07-2016,19:11:00,Evening,13-07-2016 19:48,13-07-2016,19:48:13,Evening,00:37:13
4865,Airport,195,Trip Completed,14-07-2016 17:37,14-07-2016,17:37:10,Evening,14-07-2016 18:57,14-07-2016,18:57:28,Evening,01:20:18
6055,Airport,195,Trip Completed,15-07-2016 13:35,15-07-2016,13:35:34,Day,15-07-2016 14:32,15-07-2016,14:32:22,Day,00:56:48
6679,Airport,195,Trip Completed,15-07-2016 22:26,15-07-2016,22:26:08,Night,15-07-2016 23:08,15-07-2016,23:08:05,Night,00:41:57
283,Airport,196,Trip Completed,11-07-2016 07:01,11-07-2016,07:01:00,Morning,11-07-2016 07:32,11-07-2016,07:32:00,Morning,00:31:00
489,City,196,Trip Completed,11-07-2016 09:29,11-07-2016,09:29:00,Morning,11-07-2016 10:21,11-07-2016,10:21:00,Day,00:52:00
1559,Airport,196,Trip Completed,12-07-2016 06:09,12-07-2016,06:09:00,Morning,12-07-2016 06:53,12-07-2016,06:53:00,Morning,00:44:00
2545,Airport,196,Trip Completed,12-07-2016 21:20,12-07-2016,21:20:00,Night,12-07-2016 21:53,12-07-2016,21:53:00,Night,00:33:00
3333,City,196,Trip Completed,13-07-2016 12:35,13-07-2016,12:35:14,Day,13-07-2016 13:41,13-07-2016,13:41:52,Day,01:06:38
4037,Airport,196,Trip Completed,14-07-2016 00:32,14-07-2016,00:32:45,Early Morning,14-07-2016 01:17,14-07-2016,01:17:01,Early Morning,00:44:16
4578,Airport,196,Trip Completed,14-07-2016 09:59,14-07-2016,09:59:09,Morning,14-07-2016 11:03,14-07-2016,11:03:54,Day,01:04:45
4664,City,196,Trip Completed,14-07-2016 12:23,14-07-2016,12:23:06,Day,14-07-2016 12:58,14-07-2016,12:58:01,Day,00:34:55
4756,City,196,Trip Completed,14-07-2016 15:20,14-07-2016,15:20:35,Day,14-07-2016 16:23,14-07-2016,16:23:03,Day,01:02:28
5843,Airport,196,Trip Completed,15-07-2016 09:10,15-07-2016,09:10:25,Morning,15-07-2016 09:36,15-07-2016,09:36:13,Morning,00:25:48
6045,City,196,Trip Completed,15-07-2016 13:19,15-07-2016,13:19:25,Day,15-07-2016 14:00,15-07-2016,14:00:39,Day,00:41:14
6735,Airport,196,Trip Completed,15-07-2016 23:35,15-07-2016,23:35:13,Night,16-07-2016 00:11,16-07-2016,00:11:44,Early Morning,00:36:31
335,City,197,Trip Completed,11-07-2016 07:39,11-07-2016,07:39:00,Morning,11-07-2016 08:23,11-07-2016,08:23:00,Morning,00:44:00
558,City,197,Trip Completed,11-07-2016 10:15,11-07-2016,10:15:00,Day,11-07-2016 11:12,11-07-2016,11:12:00,Day,00:57:00
844,City,197,Trip Completed,11-07-2016 17:38,11-07-2016,17:38:00,Evening,11-07-2016 18:48,11-07-2016,18:48:00,Evening,01:10:00
1186,City,197,Trip Completed,11-07-2016 21:05,11-07-2016,21:05:00,Night,11-07-2016 22:16,11-07-2016,22:16:00,Night,01:11:00
1705,City,197,Trip Completed,12-07-2016 08:08,12-07-2016,08:08:00,Morning,12-07-2016 09:00,12-07-2016,09:00:00,Morning,00:52:00
2469,Airport,197,Trip Completed,12-07-2016 20:43,12-07-2016,20:43:00,Evening,12-07-2016 21:35,12-07-2016,21:35:00,Night,00:52:00
2975,Airport,197,Trip Completed,13-07-2016 06:53,13-07-2016,06:53:25,Morning,13-07-2016 08:04,13-07-2016,08:04:52,Morning,01:11:27
3641,City,197,Trip Completed,13-07-2016 19:04,13-07-2016,19:04:23,Evening,13-07-2016 20:04,13-07-2016,20:04:51,Evening,01:00:28
4476,Airport,197,Trip Completed,14-07-2016 08:50,14-07-2016,08:50:51,Morning,14-07-2016 09:38,14-07-2016,09:38:30,Morning,00:47:39
4969,City,197,Trip Completed,14-07-2016 18:41,14-07-2016,18:41:23,Evening,14-07-2016 19:09,14-07-2016,19:09:31,Evening,00:28:08
5737,City,197,Trip Completed,15-07-2016 07:49,15-07-2016,07:49:45,Morning,15-07-2016 08:58,15-07-2016,08:58:00,Morning,01:08:15
6102,City,197,Trip Completed,15-07-2016 14:57,15-07-2016,14:57:52,Day,15-07-2016 15:30,15-07-2016,15:30:03,Day,00:32:11
6721,City,197,Trip Completed,15-07-2016 23:23,15-07-2016,23:23:48,Night,16-07-2016 00:18,16-07-2016,00:18:48,Early Morning,00:55:00
11,City,198,Trip Completed,11-07-2016 01:00,11-07-2016,01:00:00,Early Morning,11-07-2016 01:53,11-07-2016,01:53:00,Early Morning,00:53:00
519,City,198,Trip Completed,11-07-2016 09:43,11-07-2016,09:43:00,Morning,11-07-2016 10:54,11-07-2016,10:54:00,Day,01:11:00
1994,Airport,198,Trip Completed,12-07-2016 12:49,12-07-2016,12:49:00,Day,12-07-2016 13:48,12-07-2016,13:48:00,Day,00:59:00
2483,Airport,198,Trip Completed,12-07-2016 20:46,12-07-2016,20:46:00,Evening,12-07-2016 21:53,12-07-2016,21:53:00,Night,01:07:00
2635,City,198,Trip Completed,12-07-2016 22:26,12-07-2016,22:26:00,Night,12-07-2016 23:33,12-07-2016,23:33:00,Night,01:07:00
3545,City,198,Trip Completed,13-07-2016 18:00,13-07-2016,18:00:59,Evening,13-07-2016 18:38,13-07-2016,18:38:39,Evening,00:37:40
4730,City,198,Trip Completed,14-07-2016 14:12,14-07-2016,14:12:00,Day,14-07-2016 15:25,14-07-2016,15:25:12,Day,01:13:12
4976,Airport,198,Trip Completed,14-07-2016 18:46,14-07-2016,18:46:48,Evening,14-07-2016 19:33,14-07-2016,19:33:36,Evening,00:46:48
5789,Airport,198,Trip Completed,15-07-2016 08:32,15-07-2016,08:32:39,Morning,15-07-2016 09:15,15-07-2016,09:15:16,Morning,00:42:37
6030,Airport,198,Trip Completed,15-07-2016 12:54,15-07-2016,12:54:09,Day,15-07-2016 14:03,15-07-2016,14:03:29,Day,01:09:20
6616,Airport,198,Trip Completed,15-07-2016 21:51,15-07-2016,21:51:29,Night,15-07-2016 22:20,15-07-2016,22:20:19,Night,00:28:50
165,Airport,199,Trip Completed,11-07-2016 05:39,11-07-2016,05:39:00,Morning,11-07-2016 06:11,11-07-2016,06:11:00,Morning,00:32:00
1706,City,199,Trip Completed,12-07-2016 08:11,12-07-2016,08:11:00,Morning,12-07-2016 09:12,12-07-2016,09:12:00,Morning,01:01:00
1821,Airport,199,Trip Completed,12-07-2016 09:31,12-07-2016,09:31:00,Morning,12-07-2016 10:36,12-07-2016,10:36:00,Day,01:05:00
2629,City,199,Trip Completed,12-07-2016 22:13,12-07-2016,22:13:00,Night,12-07-2016 22:51,12-07-2016,22:51:00,Night,00:38:00
5227,Airport,199,Trip Completed,14-07-2016 21:02,14-07-2016,21:02:35,Night,14-07-2016 22:19,14-07-2016,22:19:25,Night,01:16:50
5374,City,199,Trip Completed,14-07-2016 23:40,14-07-2016,23:40:04,Night,15-07-2016 00:46,15-07-2016,00:46:22,Early Morning,01:06:18
5823,City,199,Trip Completed,15-07-2016 08:56,15-07-2016,08:56:31,Morning,15-07-2016 10:07,15-07-2016,10:07:32,Day,01:11:01
6007,City,199,Trip Completed,15-07-2016 12:15,15-07-2016,12:15:42,Day,15-07-2016 13:03,15-07-2016,13:03:40,Day,00:47:58
6736,Airport,199,Trip Completed,15-07-2016 23:36,15-07-2016,23:36:53,Night,16-07-2016 00:20,16-07-2016,00:20:14,Early Morning,00:43:21
590,City,200,Trip Completed,11-07-2016 11:20,11-07-2016,11:20:00,Day,11-07-2016 12:10,11-07-2016,12:10:00,Day,00:50:00
779,Airport,200,Trip Completed,11-07-2016 16:40,11-07-2016,16:40:00,Day,11-07-2016 17:14,11-07-2016,17:14:00,Evening,00:34:00
1085,City,200,Trip Completed,11-07-2016 20:03,11-07-2016,20:03:00,Evening,11-07-2016 20:58,11-07-2016,20:58:00,Evening,00:55:00
1435,City,200,Trip Completed,12-07-2016 04:46,12-07-2016,04:46:00,Early Morning,12-07-2016 05:55,12-07-2016,05:55:00,Morning,01:09:00
2007,City,200,Trip Completed,12-07-2016 13:24,12-07-2016,13:24:00,Day,12-07-2016 14:24,12-07-2016,14:24:00,Day,01:00:00
2381,City,200,Trip Completed,12-07-2016 19:41,12-07-2016,19:41:00,Evening,12-07-2016 20:53,12-07-2016,20:53:00,Evening,01:12:00
2912,Airport,200,Trip Completed,13-07-2016 06:13,13-07-2016,06:13:27,Morning,13-07-2016 06:47,13-07-2016,06:47:48,Morning,00:34:21
3453,Airport,200,Trip Completed,13-07-2016 16:56,13-07-2016,16:56:55,Day,13-07-2016 18:07,13-07-2016,18:07:05,Evening,01:10:10
4180,Airport,200,Trip Completed,14-07-2016 05:18,14-07-2016,05:18:07,Morning,14-07-2016 05:52,14-07-2016,05:52:03,Morning,00:33:56
5122,City,200,Trip Completed,14-07-2016 20:04,14-07-2016,20:04:32,Evening,14-07-2016 20:53,14-07-2016,20:53:21,Evening,00:48:49
5531,Airport,200,Trip Completed,15-07-2016 05:23,15-07-2016,05:23:07,Morning,15-07-2016 06:26,15-07-2016,06:26:16,Morning,01:03:09
6582,City,200,Trip Completed,15-07-2016 21:22,15-07-2016,21:22:16,Night,15-07-2016 22:06,15-07-2016,22:06:38,Night,00:44:22
406,Airport,201,Trip Completed,11-07-2016 08:36,11-07-2016,08:36:00,Morning,11-07-2016 09:34,11-07-2016,09:34:00,Morning,00:58:00
740,Airport,201,Trip Completed,11-07-2016 15:35,11-07-2016,15:35:00,Day,11-07-2016 16:15,11-07-2016,16:15:00,Day,00:40:00
1312,City,201,Trip Completed,11-07-2016 22:48,11-07-2016,22:48:00,Night,11-07-2016 23:37,11-07-2016,23:37:00,Night,00:49:00
1540,Airport,201,Trip Completed,12-07-2016 06:04,12-07-2016,06:04:00,Morning,12-07-2016 06:55,12-07-2016,06:55:00,Morning,00:51:00
1962,City,201,Trip Completed,12-07-2016 11:59,12-07-2016,11:59:00,Day,12-07-2016 13:01,12-07-2016,13:01:00,Day,01:02:00
2173,Airport,201,Trip Completed,12-07-2016 17:34,12-07-2016,17:34:00,Evening,12-07-2016 18:33,12-07-2016,18:33:00,Evening,00:59:00
3375,City,201,Trip Completed,13-07-2016 14:12,13-07-2016,14:12:23,Day,13-07-2016 14:55,13-07-2016,14:55:59,Day,00:43:36
3540,City,201,Trip Completed,13-07-2016 17:58,13-07-2016,17:58:52,Evening,13-07-2016 18:29,13-07-2016,18:29:14,Evening,00:30:22
4671,City,201,Trip Completed,14-07-2016 12:29,14-07-2016,12:29:14,Day,14-07-2016 13:28,14-07-2016,13:28:04,Day,00:58:50
5336,Airport,201,Trip Completed,14-07-2016 22:25,14-07-2016,22:25:11,Night,14-07-2016 23:41,14-07-2016,23:41:47,Night,01:16:36
5734,City,201,Trip Completed,15-07-2016 07:44,15-07-2016,07:44:41,Morning,15-07-2016 08:53,15-07-2016,08:53:11,Morning,01:08:30
